restaurant,city,totalScore,total_reviews,historical_stars_avg,window_size,recent_sentiment,sentiment_gap,significant,direction,positive_ratio,negative_ratio,recent_stars_avg
McDonald's (Bonney Rd),Virginia Beach,3.4,150,2.6266666666666665,7,-0.42848149758356463,-1.1084814975835646,True,declining,0.2857142857142857,0.7142857142857143,2.2857142857142856
McDonald's (Bonney Rd),Virginia Beach,3.4,150,2.6266666666666665,10,-0.1999272398152759,-0.8799272398152759,True,declining,0.4,0.6,2.8
McDonald's (Newtown Rd),Norfolk,3.4,150,3.5,1,-0.9998683011341811,-1.679868301134181,True,declining,0.0,1.0,1.0
McDonald's (Newtown Rd),Norfolk,3.4,150,3.5,3,-0.999867407164634,-1.6798674071646338,True,declining,0.0,1.0,1.0
McDonald's (Newtown Rd),Norfolk,3.4,150,3.5,5,-0.7998721664767853,-1.479872166476785,True,declining,0.0,0.8,1.6
McDonald's (Newtown Rd),Norfolk,3.4,150,3.5,7,-0.5713244250555446,-1.2513244250555444,True,declining,0.14285714285714285,0.7142857142857143,2.0
McDonald's (Newtown Rd),Norfolk,3.4,150,3.5,10,-0.09993964366609981,-0.7799396436660997,True,declining,0.4,0.5,2.8
No.1 Yummy,Virginia Beach,4.3,150,4.266666666666667,1,0.9999580288507643,0.13995802885076436,False,improving,1.0,0.0,5.0
No.1 Yummy,Virginia Beach,4.3,150,4.266666666666667,3,0.3333501255749452,-0.5266498744250547,True,declining,0.6666666666666666,0.3333333333333333,3.6666666666666665
No.1 Yummy,Virginia Beach,4.3,150,4.266666666666667,5,0.40000735206027616,-0.45999264793972383,True,declining,0.6,0.2,3.6
No.1 Yummy,Virginia Beach,4.3,150,4.266666666666667,7,0.5714205074455658,-0.28857949255443416,True,declining,0.7142857142857143,0.14285714285714285,3.857142857142857
No.1 Yummy,Virginia Beach,4.3,150,4.266666666666667,10,0.4999973065034207,-0.36000269349657926,True,declining,0.6,0.1,3.8
OMEGA BAR,Virginia Beach,4.3,150,4.166666666666667,1,-0.999864010477888,-1.8598640104778879,True,declining,0.0,1.0,2.0
OMEGA BAR,Virginia Beach,4.3,150,4.166666666666667,3,4.029674426833949e-05,-0.8599597032557317,True,declining,0.3333333333333333,0.3333333333333333,3.0
OMEGA BAR,Virginia Beach,4.3,150,4.166666666666667,5,4.2647493475711507e-05,-0.8599573525065243,True,declining,0.4,0.4,3.0
OMEGA BAR,Virginia Beach,4.3,150,4.166666666666667,7,0.28573299242574685,-0.5742670075742531,True,declining,0.5714285714285714,0.2857142857142857,3.5714285714285716
OMEGA BAR,Virginia Beach,4.3,150,4.166666666666667,10,0.5000007440651717,-0.3599992559348283,True,declining,0.7,0.2,4.0
Pho 79,Virginia Beach,3.8,131,3.7786259541984735,1,0.9999588547564247,0.23995885475642464,False,improving,1.0,0.0,4.0
Pho 79,Virginia Beach,3.8,131,3.7786259541984735,3,0.9999589272817259,0.23995892728172585,False,improving,1.0,0.0,4.333333333333333
Pho 79,Virginia Beach,3.8,131,3.7786259541984735,5,0.9999588841520485,0.23995888415204847,True,improving,1.0,0.0,4.4
Pho 79,Virginia Beach,3.8,131,3.7786259541984735,7,0.9999587869666217,0.23995878696662165,True,improving,1.0,0.0,4.571428571428571
Pho 79,Virginia Beach,3.8,131,3.7786259541984735,10,0.7999760410165698,0.03997604101656982,False,stable,0.9,0.1,4.3
Pho VA (Formerly Phuong Lien Bakery),Virginia Beach,4.1,41,4.146341463414634,1,-0.9998662283849545,-1.8198662283849545,True,declining,0.0,1.0,1.0
Pho VA (Formerly Phuong Lien Bakery),Virginia Beach,4.1,41,4.146341463414634,3,-0.9998655359596366,-1.8198655359596365,True,declining,0.0,1.0,1.0
Pho VA (Formerly Phuong Lien Bakery),Virginia Beach,4.1,41,4.146341463414634,5,-0.19993571444482475,-1.0199357144448247,True,declining,0.4,0.6,2.6
Pho VA (Formerly Phuong Lien Bakery),Virginia Beach,4.1,41,4.146341463414634,7,0.1428913497982355,-0.6771086502017645,True,declining,0.5714285714285714,0.42857142857142855,3.2857142857142856
Pho VA (Formerly Phuong Lien Bakery),Virginia Beach,4.1,41,4.146341463414634,10,0.2000284185483452,-0.6199715814516548,True,declining,0.6,0.4,3.2
Phoenix Restaurant and Lounge,Virginia Beach,4.2,120,4.2,1,0.9999592155414921,0.15995921554149206,False,improving,1.0,0.0,5.0
